"id_sku","stock","id_goods","id_shop"
"600768","1000","39369","7"
"600769","1000","39370","7"
"600770","1000","39370","7"
"602036","1000","39540","7"
"602037","1000","39540","7"
"650089","1000","44424","7"
"650090","1000","44424","7"
"650091","1000","44424","7"
"650206","1000","44443","7"
"650207","1000","44443","7"
"740042","1000","51760","7"
"740043","1000","51760","7"
"740044","1000","51760","7"
"740045","1000","51760","7"
"740074","1000","51770","7"
"740075","1000","51770","7"
"760224","1000","51770","7"
"760225","1000","51770","7"
"740966","1000","51873","7"
"740967","1000","51873","7"
"740984","1000","51881","7"
"740985","1000","51881","7"
"740986","1000","51881","7"
"741303","1000","51934","7"
"741304","1000","51934","7"
"751668","1000","52992","7"
"751669","1000","52992","7"
"751670","1000","52992","7"
"751682","1000","52998","7"
"751683","1000","52998","7"
"751712","1000","53013","7"
"751713","1000","53013","7"
"751714","1000","53013","7"
"753045","1000","53013","7"
"751724","1000","53018","7"
"751725","1000","53018","7"
"760240","1000","53638","7"
"760241","1000","53638","7"
"602038","1000","39541","7"
"602039","1000","39541","7"
"650067","1000","44412","7"
"650068","1000","44412","7"
"650069","1000","44413","7"
"650070","1000","44413","7"
"650071","1000","44414","7"
"650072","1000","44414","7"
"650209","1000","44445","7"
"650210","1000","44445","7"
"650216","1000","44451","7"
"650217","1000","44451","7"
"650223","1000","44456","7"
"650224","1000","44456","7"
"650263","1000","44480","7"
"650264","1000","44480","7"
"650265","1000","44481","7"
"650266","1000","44481","7"
"650273","1000","44487","7"
"650274","1000","44487","7"
"660268","1000","45290","7"
"660269","1000","45290","7"
"660270","1000","45290","7"
"660275","1000","45293","7"
"660276","1000","45293","7"
"660277","1000","45293","7"
"666060","1000","45782","7"
"666061","1000","45782","7"
"666062","1000","45782","7"
"666166","1000","45800","7"
"666167","1000","45800","7"
"666168","1000","45800","7"
"741275","1000","51917","7"
"741298","1000","51931","7"
"741299","1000","51931","7"
"741300","1000","51931","7"
"741305","1000","51935","7"
"741306","1000","51935","7"
"741307","1000","51936","7"
"741308","1000","51936","7"
"741313","1000","51939","7"
"741314","1000","51939","7"
"751671","1000","52993","7"
"751672","1000","52993","7"
"751677","1000","52996","7"
"751678","1000","52996","7"
"751679","1000","52996","7"
"751680","1000","52996","7"
"751715","1000","53014","7"
"751716","1000","53014","7"
"751719","1000","53016","7"
"751720","1000","53016","7"
"751721","1000","53016","7"
"751722","1000","53016","7"
"752990","1000","53155","7"
"752991","1000","53155","7"
"752995","1000","53159","7"
"752996","1000","53159","7"
"753015","1000","53170","7"
"753016","1000","53170","7"
"753020","1000","53173","7"
"753021","1000","53173","7"
"763010","1000","54001","7"
"763062","1000","54001","7"
"763087","1000","54001","7"
"764292","1000","54083","7"
"602035","1000","39539","7"
"650258","1000","39539","7"
"649943","1000","44392","7"
"649944","1000","44392","7"
"649946","1000","44394","7"
"649947","1000","44394","7"
"650204","1000","44442","7"
"650205","1000","44442","7"
"650219","1000","44453","7"
"650220","1000","44454","7"
"650221","1000","44454","7"
"650225","1000","44457","7"
"650226","1000","44457","7"
"650269","1000","44484","7"
"650271","1000","44486","7"
"650272","1000","44486","7"
"666057","1000","45781","7"
"666058","1000","45781","7"
"666059","1000","45781","7"
"666063","1000","45783","7"
"666064","1000","45783","7"
"666065","1000","45784","7"
"666066","1000","45784","7"
"666067","1000","45784","7"
"666068","1000","45785","7"
"666069","1000","45785","7"
"666070","1000","45785","7"
"666450","1000","45828","7"
"666451","1000","45829","7"
"666452","1000","45829","7"
"666459","1000","45833","7"
"741297","1000","51930","7"
"741309","1000","51937","7"
"741310","1000","51937","7"
"741311","1000","51938","7"
"741312","1000","51938","7"
"749171","1000","52718","7"
"751706","1000","52718","7"
"751673","1000","52994","7"
"751674","1000","52994","7"
"751675","1000","52994","7"
"751684","1000","52999","7"
"751685","1000","52999","7"
"751686","1000","52999","7"
"751687","1000","53000","7"
"751688","1000","53000","7"
"751689","1000","53001","7"
"751690","1000","53001","7"
"751691","1000","53002","7"
"751692","1000","53002","7"
"751699","1000","53008","7"
"751700","1000","53008","7"
"751717","1000","53015","7"
"751718","1000","53015","7"
"751726","1000","53019","7"
"751727","1000","53019","7"
"751728","1000","53020","7"
"751729","1000","53020","7"
"751730","1000","53020","7"
"751731","1000","53021","7"
"751732","1000","53021","7"
"751735","1000","53023","7"
"751736","1000","53023","7"
"752986","1000","53152","7"
"752987","1000","53153","7"
"752988","1000","53154","7"
"752989","1000","53154","7"
"752992","1000","53156","7"
"752993","1000","53157","7"
"752994","1000","53158","7"
"753009","1000","53167","7"
"753010","1000","53167","7"
"753011","1000","53168","7"
"753012","1000","53168","7"
"753013","1000","53168","7"
"753014","1000","53169","7"
"753017","1000","53171","7"
"753018","1000","53171","7"
"753019","1000","53172","7"
"760230","1000","53633","7"
"760231","1000","53633","7"
"760236","1000","53636","7"
"760237","1000","53636","7"
"784289","1000","55517","7"
"784290","1000","55517","7"
"650259","1000","44476","7"
"650270","1000","44485","7"
"650063","1000","44409","7"
"660049","1000","44409","7"
"650082","1000","44421","7"
"650083","1000","44421","7"
"650262","1000","44479","7"
"666460","1000","45834","7"
"740056","1000","51764","7"
"740057","1000","51764","7"
"740082","1000","51773","7"
"740083","1000","51774","7"
"751733","1000","53022","7"
"751734","1000","53022","7"
"766666","1000","54433","7"
"766667","1000","54433","7"
"784279","1000","55512","7"
"784280","1000","55512","7"
"784292","1000","55518","7"
"784293","1000","55518","7"
"760234","1000","53634","7"
"760235","1000","53635","7"
"650213","1000","44448","7"
"650218","1000","44452","7"
"650260","1000","44477","7"
"650268","1000","44483","7"
"751676","1000","52995","7"
"751723","1000","53017","7"
"760238","1000","53637","7"
"760239","1000","53637","7"
"650088","1000","44423","7"
"660050","1000","45261","7"
"741301","1000","51932","7"
"751681","1000","52997","7"
"747317","1000","52467","7"
"747318","1000","52467","7"
"747319","1000","52467","7"
"747320","1000","52467","7"
"601041","1000","39428","7"
"601042","1000","39428","7"
"601043","1000","39429","7"
"601044","1000","39429","7"
"747313","1000","52466","7"
"747314","1000","52466","7"
"747315","1000","52466","7"
"747316","1000","52466","7"
"601037","1000","39426","7"
"601038","1000","39426","7"
"601039","1000","39427","7"
"601040","1000","39427","7"
"506124","1000","30075","7"
"506241","1000","30075","7"
"506533","1000","30075","7"
"506686","1000","30075","7"
"506827","1000","30075","7"
"506968","1000","30075","7"
"740040","1000","51759","7"
"740041","1000","51759","7"
"740046","1000","51761","7"
"740047","1000","51761","7"
"740048","1000","51762","7"
"740049","1000","51762","7"
"740050","1000","51762","7"
"740051","1000","51762","7"
"760242","1000","53639","7"
"760243","1000","53639","7"
"760244","1000","53640","7"
"760245","1000","53640","7"
"760246","1000","53640","7"
"606840","1000","40331","7"
"606841","1000","40331","7"
"606842","1000","40331","7"
"606843","1000","40331","7"
"608948","1000","40584","7"
"608949","1000","40584","7"
"608950","1000","40584","7"
"650239","1000","44465","7"
"650240","1000","44465","7"
"650248","1000","44470","7"
"650249","1000","44470","7"
"678224","1000","44470","7"
"678225","1000","44470","7"
"650251","1000","44472","7"
"650252","1000","44472","7"
"740552","1000","51828","7"
"507745","1000","30303","7"
"507746","1000","30303","7"
"507871","1000","30303","7"
"507872","1000","30303","7"
"507873","1000","30303","7"
"507874","1000","30303","7"
"507975","1000","30303","7"
"507976","1000","30303","7"
"507977","1000","30303","7"
"507978","1000","30303","7"
"507979","1000","30303","7"
"508076","1000","30303","7"
"508077","1000","30303","7"
"508186","1000","30303","7"
"508296","1000","30303","7"
"508297","1000","30303","7"
"508298","1000","30303","7"
"508299","1000","30303","7"
"508300","1000","30303","7"
"508301","1000","30303","7"
"508418","1000","30303","7"
"508419","1000","30303","7"
"508420","1000","30303","7"
"508421","1000","30303","7"
"508422","1000","30303","7"
"508423","1000","30303","7"
"508424","1000","30303","7"
"508541","1000","30303","7"
"508542","1000","30303","7"
"508543","1000","30303","7"
"507980","1000","30342","7"
"507981","1000","30342","7"
"508078","1000","30342","7"
"508079","1000","30342","7"
"508302","1000","30342","7"
"508425","1000","30342","7"
"508544","1000","30342","7"
"600673","1000","39344","7"
"600674","1000","39344","7"
"600675","1000","39344","7"
"600676","1000","39344","7"
"600916","1000","39405","7"
"605872","1000","40206","7"
"605873","1000","40206","7"
"605874","1000","40206","7"
"605875","1000","40206","7"
"605876","1000","40206","7"
"605877","1000","40206","7"
"605878","1000","40206","7"
"605879","1000","40206","7"
"605884","1000","40208","7"
"605885","1000","40208","7"
"605886","1000","40208","7"
"605887","1000","40208","7"
"605917","1000","40214","7"
"605918","1000","40214","7"
"605919","1000","40214","7"
"605920","1000","40214","7"
"605921","1000","40214","7"
"605922","1000","40214","7"
"605923","1000","40214","7"
"605924","1000","40214","7"
"605925","1000","40214","7"
"605926","1000","40214","7"
"605927","1000","40214","7"
"641650","1000","43728","7"
"641651","1000","43728","7"
"650075","1000","44417","7"
"650076","1000","44417","7"
"650077","1000","44417","7"
"740070","1000","51769","7"
"740071","1000","51769","7"
"740072","1000","51769","7"
"740073","1000","51769","7"
"507630","1000","30229","7"
"507750","1000","30229","7"
"507879","1000","30229","7"
"507987","1000","30229","7"
"508310","1000","30229","7"
"508430","1000","30229","7"
"637693","1000","30229","7"
"507634","1000","30233","7"
"507882","1000","30233","7"
"507883","1000","30233","7"
"507993","1000","30233","7"
"508312","1000","30233","7"
"508432","1000","30233","7"
"637711","1000","30233","7"
"507636","1000","30235","7"
"507637","1000","30235","7"
"507638","1000","30235","7"
"507894","1000","30235","7"
"507999","1000","30235","7"
"508437","1000","30235","7"
"637725","1000","30235","7"
"507755","1000","30307","7"
"507756","1000","30307","7"
"507994","1000","30307","7"
"507995","1000","30307","7"
"508090","1000","30307","7"
"508315","1000","30307","7"
"637713","1000","30307","7"
"645148","1000","44076","7"
"645149","1000","44076","7"
"645150","1000","44076","7"
"645151","1000","44076","7"
"517053","1000","31220","7"
"517054","1000","31220","7"
"517055","1000","31220","7"
"517056","1000","31220","7"
"585951","1000","38416","7"
"585952","1000","38416","7"
"585953","1000","38416","7"
"585954","1000","38416","7"
"586001","1000","38416","7"
"586002","1000","38416","7"
"586003","1000","38416","7"
"586004","1000","38416","7"
"650078","1000","44418","7"
"650079","1000","44418","7"
"650254","1000","44474","7"
"650255","1000","44474","7"
"653915","1000","44883","7"
"653916","1000","44883","7"
"653917","1000","44883","7"
"653918","1000","44883","7"
"659378","1000","45183","7"
"659379","1000","45183","7"
"760232","1000","45183","7"
"760233","1000","45183","7"
"660055","1000","45264","7"
"666051","1000","45778","7"
"666052","1000","45778","7"
"666053","1000","45778","7"
"666054","1000","45779","7"
"740076","1000","51771","7"
"740077","1000","51771","7"
"740078","1000","51771","7"
"740079","1000","51771","7"
"760220","1000","53631","7"
"760221","1000","53631","7"
"760222","1000","53631","7"
"760223","1000","53631","7"
"764293","1000","54084","7"
"678226","1000","46871","7"
"681348","1000","47231","7"
"681349","1000","47231","7"
"681350","1000","47231","7"
"740085","1000","51776","7"
"740086","1000","51776","7"
"749649","1000","52790","7"
"749912","1000","52790","7"
"751667","1000","52991","7"
"605725","1000","40189","7"
"605726","1000","40189","7"
"605727","1000","40189","7"
"605728","1000","40189","7"
"605729","1000","40189","7"
"605730","1000","40189","7"
"605731","1000","40189","7"
"605732","1000","40189","7"
"605733","1000","40189","7"
"605734","1000","40189","7"
"605846","1000","40199","7"
"605900","1000","40212","7"
"605901","1000","40212","7"
"605902","1000","40212","7"
"605903","1000","40212","7"
"605904","1000","40212","7"
"605905","1000","40212","7"
"605906","1000","40212","7"
"605907","1000","40212","7"
"605908","1000","40212","7"
"605909","1000","40212","7"
"605910","1000","40212","7"
"605911","1000","40212","7"
"605961","1000","40221","7"
"605962","1000","40221","7"
"605963","1000","40221","7"
"605964","1000","40221","7"
"605965","1000","40221","7"
"605966","1000","40221","7"
"605967","1000","40221","7"
"605968","1000","40221","7"
"606861","1000","40338","7"
"606862","1000","40338","7"
"606863","1000","40338","7"
"606864","1000","40338","7"
"606865","1000","40338","7"
"642347","1000","43795","7"
"642348","1000","43795","7"
"642349","1000","43795","7"
"642350","1000","43795","7"
"645156","1000","44078","7"
"645157","1000","44078","7"
"645158","1000","44078","7"
"645159","1000","44078","7"
"659383","1000","45185","7"
"659384","1000","45185","7"
"760228","1000","45185","7"
"760229","1000","45185","7"
"676943","1000","46734","7"
"676944","1000","46734","7"
"585970","1000","38419","7"
"585971","1000","38419","7"
"586007","1000","38419","7"
"586008","1000","38419","7"
"585974","1000","38421","7"
"585975","1000","38421","7"
"586011","1000","38421","7"
"586012","1000","38421","7"
"600067","1000","39247","7"
"600068","1000","39247","7"
"600069","1000","39247","7"
"600070","1000","39247","7"
"600071","1000","39247","7"
"600072","1000","39247","7"
"600073","1000","39247","7"
"600074","1000","39247","7"
"600075","1000","39247","7"
"600076","1000","39247","7"
"600077","1000","39247","7"
"600078","1000","39247","7"
"606839","1000","40330","7"
"650081","1000","44420","7"
"650243","1000","44467","7"
"650267","1000","44482","7"
"678232","1000","46876","7"
"681993","1000","46876","7"
"681992","1000","47295","7"
"752997","1000","47295","7"
"741289","1000","51925","7"
"741290","1000","51925","7"
"741302","1000","51933","7"
"749918","1000","52842","7"
"749919","1000","52842","7"
"749920","1000","52842","7"
"749921","1000","52842","7"
"749922","1000","52843","7"
"749923","1000","52843","7"
"507632","1000","30231","7"
"507751","1000","30231","7"
"507991","1000","30231","7"
"507992","1000","30231","7"
"508088","1000","30231","7"
"508190","1000","30231","7"
"637695","1000","30231","7"
"637696","1000","30231","7"
"637697","1000","30231","7"
"637698","1000","30231","7"
"637699","1000","30231","7"
"637700","1000","30231","7"
"637701","1000","30231","7"
"637702","1000","30231","7"
"507633","1000","30232","7"
"507752","1000","30232","7"
"507753","1000","30232","7"
"508191","1000","30232","7"
"508311","1000","30232","7"
"508431","1000","30232","7"
"637703","1000","30232","7"
"637704","1000","30232","7"
"637705","1000","30232","7"
"637706","1000","30232","7"
"637707","1000","30232","7"
"637708","1000","30232","7"
"637709","1000","30232","7"
"637710","1000","30232","7"
"507635","1000","30234","7"
"507757","1000","30234","7"
"508093","1000","30234","7"
"508317","1000","30234","7"
"508318","1000","30234","7"
"508434","1000","30234","7"
"637722","1000","30234","7"
"507758","1000","30308","7"
"507759","1000","30308","7"
"507893","1000","30308","7"
"507997","1000","30308","7"
"507998","1000","30308","7"
"508319","1000","30308","7"
"637724","1000","30308","7"
"507983","1000","30343","7"
"508083","1000","30343","7"
"508084","1000","30343","7"
"508085","1000","30343","7"
"508086","1000","30343","7"
"508549","1000","30343","7"
"638007","1000","30343","7"
"508305","1000","30356","7"
"508428","1000","30356","7"
"508545","1000","30356","7"
"508546","1000","30356","7"
"508547","1000","30356","7"
"508548","1000","30356","7"
"638006","1000","30356","7"
"740052","1000","51763","7"
"740053","1000","51763","7"
"740054","1000","51763","7"
"740055","1000","51763","7"
"752379","1000","53094","7"
"752380","1000","53094","7"
"762546","1000","53094","7"
"760130","1000","53610","7"
"760131","1000","53610","7"
"760250","1000","53642","7"
"760251","1000","53642","7"
"760252","1000","53643","7"
"760253","1000","53643","7"
"590024","1000","38598","7"
"590025","1000","38598","7"
"590026","1000","38598","7"
"590027","1000","38598","7"
"590028","1000","38598","7"
"590029","1000","38598","7"
"590030","1000","38598","7"
"590031","1000","38598","7"
"590032","1000","38598","7"
"590033","1000","38598","7"
"590034","1000","38598","7"
"590035","1000","38598","7"
"590036","1000","38598","7"
"590037","1000","38598","7"
"590038","1000","38598","7"
"590039","1000","38598","7"
"590040","1000","38598","7"
"590041","1000","38598","7"
"590042","1000","38598","7"
"590043","1000","38598","7"
"590044","1000","38598","7"
"590045","1000","38598","7"
"600723","1000","39357","7"
"600724","1000","39357","7"
"600725","1000","39357","7"
"600726","1000","39357","7"
"605940","1000","40217","7"
"605941","1000","40217","7"
"605942","1000","40217","7"
"605943","1000","40217","7"
"605944","1000","40217","7"
"605945","1000","40217","7"
"641716","1000","43736","7"
"641717","1000","43736","7"
"641718","1000","43736","7"
"641719","1000","43736","7"
"641720","1000","43736","7"
"641721","1000","43736","7"
"641722","1000","43736","7"
"641723","1000","43736","7"
"641724","1000","43736","7"
"641725","1000","43736","7"
"641726","1000","43736","7"
"641727","1000","43736","7"
"650080","1000","44419","7"
"650250","1000","44471","7"
"660052","1000","45263","7"
"660053","1000","45263","7"
"660054","1000","45263","7"
"659373","1000","45179","7"
"659374","1000","45179","7"
"659380","1000","45184","7"
"659381","1000","45184","7"
"666458","1000","45832","7"
"780166","1000","45976","7"
"669531","1000","46191","7"
"669532","1000","46191","7"
"669533","1000","46191","7"
"669534","1000","46191","7"
"747042","1000","52434","7"
"747043","1000","52434","7"
"747044","1000","52434","7"
"747045","1000","52434","7"
"507889","1000","30333","7"
"507890","1000","30333","7"
"507891","1000","30333","7"
"507892","1000","30333","7"
"508435","1000","30333","7"
"508436","1000","30333","7"
"637723","1000","30333","7"
"553057","1000","35067","7"
"553058","1000","35067","7"
"553059","1000","35067","7"
"553060","1000","35067","7"
"641652","1000","43729","7"
"641653","1000","43729","7"
"641654","1000","43729","7"
"641655","1000","43729","7"
"641656","1000","43729","7"
"641657","1000","43729","7"
"641658","1000","43729","7"
"641659","1000","43729","7"
"641660","1000","43729","7"
"641675","1000","43729","7"
"641676","1000","43729","7"
"641677","1000","43729","7"
"641678","1000","43729","7"
"641679","1000","43729","7"
"641680","1000","43729","7"
"641681","1000","43729","7"
"641661","1000","43730","7"
"641662","1000","43730","7"
"641663","1000","43730","7"
"641664","1000","43730","7"
"641665","1000","43730","7"
"641666","1000","43730","7"
"641667","1000","43730","7"
"641668","1000","43730","7"
"641669","1000","43730","7"
"641670","1000","43730","7"
"641671","1000","43730","7"
"641672","1000","43730","7"
"641673","1000","43730","7"
"641674","1000","43730","7"
"641682","1000","43730","7"
"641683","1000","43730","7"
"641684","1000","43730","7"
"641685","1000","43730","7"
"641686","1000","43730","7"
"641687","1000","43730","7"
"641688","1000","43730","7"
"641689","1000","43730","7"
"641690","1000","43730","7"
"669535","1000","46192","7"
"669536","1000","46192","7"
"669537","1000","46192","7"
"669538","1000","46192","7"
"678455","1000","46899","7"
"678456","1000","46899","7"
"678457","1000","46899","7"
"678458","1000","46899","7"
"678459","1000","46899","7"
"678460","1000","46899","7"
"678461","1000","46899","7"
"678462","1000","46899","7"
"676785","1000","46713","7"
"676786","1000","46713","7"
"676945","1000","46735","7"
"751705","1000","46735","7"
"677482","1000","46798","7"
"677483","1000","46798","7"
"677484","1000","46798","7"
"677488","1000","46800","7"
"740983","1000","46800","7"
"752385","1000","46800","7"
"680945","1000","47182","7"
"680946","1000","47182","7"
"680947","1000","47182","7"
"740066","1000","51768","7"
"740067","1000","51768","7"
"740068","1000","51768","7"
"740069","1000","51768","7"
"740252","1000","51802","7"
"740253","1000","51802","7"
"740254","1000","51802","7"
"740255","1000","51802","7"
"740292","1000","51812","7"
"740293","1000","51812","7"
"740294","1000","51812","7"
"740295","1000","51812","7"
"752378","1000","53093","7"
"582169","1000","38204","7"
"582170","1000","38204","7"
"582171","1000","38204","7"
"582172","1000","38204","7"
"582173","1000","38204","7"
"582174","1000","38204","7"
"582323","1000","38215","7"
"582324","1000","38215","7"
"582325","1000","38215","7"
"582326","1000","38215","7"
"582327","1000","38215","7"
"582328","1000","38215","7"
"582329","1000","38215","7"
"582330","1000","38215","7"
"582331","1000","38215","7"
"582332","1000","38215","7"
"582333","1000","38215","7"
"582334","1000","38215","7"
"582335","1000","38215","7"
"582336","1000","38215","7"
"582337","1000","38215","7"
"582338","1000","38215","7"
"582339","1000","38215","7"
"582340","1000","38215","7"
"582341","1000","38215","7"
"582342","1000","38215","7"
"582343","1000","38215","7"
"582357","1000","38217","7"
"582358","1000","38217","7"
"582359","1000","38217","7"
"582360","1000","38217","7"
"582361","1000","38217","7"
"582362","1000","38217","7"
"582363","1000","38217","7"
"582364","1000","38217","7"
"582365","1000","38217","7"
"582366","1000","38217","7"
"582367","1000","38217","7"
"582368","1000","38217","7"
